Year,Number,Ruolo Gen. Nr.,Oggetto,Giudice,Valore della causa,Stato del fascicolo,Data di Citazione 1° udienza,SENTENZA DEFINITIVA Nr.,Esito,Importo liquidato,Tipo,DECRETO INGIUNTIVO Nr.,SENTENZA NON DEFINITIVA Nr.,Rif. atto impugnato,Importo richiesto,Prossima udienza
1995,339,339/1995 iscritto al ruolo il 31/07/1995,OR - 145999 - Altre ipotesi di  responsabilita'  Extracontr. non ricomprese nelle altre materie (art. 2043),CORSI FRANCO sezione: 6 aula: 2 - A14,"Euro 0,00",PROCEDIMENTO  DEFINITO,20/11/1995,,,,,,,,,
1995,340,340/1995 iscritto al ruolo il 31/07/1995,OR - 145009 - Azioni di  competenza del Giudice di  Pace in materia di  risarcimento danno,DELLA CROCE  DI DOJOLA VITTORIO sezione: 3 aula: -,"Euro 0,00",CANCELLATO,24/10/1995,,,,,,,,,
1995,341,341/1995  iscritto al ruolo il 31/07/1995,OR - 101003 - Opposizione  di terzo  ex artt. 404 e  ss.  c.p.c.,CORSI ENRICO sezione: 6 aula: -,"Euro 0,00",CANCELLATO,21/11/1995,,,,,,,,,
1995,342,342/1995 iscritto al  ruolo il 31/07/1995,OR - 145009 - Azioni di competenza  del Giudice di Pace in materia di  risarcimento danno,DENTICO GIOVANNI sezione: 3 aula: -,"Euro 0,00",CANCELLATO,24/11/1995,,,,,,,,,
1995,343,343/1995  iscritto  al ruolo il 31/07/1995,OR - 101003 - Opposizione di terzo ex artt.  404  e ss. c.p.c.,MALCOTTI ALFREDA  sezione: 2 aula: 1 - B6,"Euro 0,00",CANCELLATO,31/10/1995,,,,,,,,,
1995,344,344/1995 iscritto al ruolo il 31/07/1995,OR - 145009 - Azioni di  competenza del Giudice di Pace  in materia di risarcimento danno,LANFOSSI CARLO sezione: 4 aula: -,"Euro  0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,345,345/1995 iscritto al ruolo il 31/07/1995,OR - 709999 - Altri atti amministrativi,PISANTI GENNARO  sezione: 1 aula: PENALE,"Euro 0,00",PROCEDIMENTO  DEFINITO,20/09/1995,,,,,,,,,
1995,346,346/1995  iscritto  al  ruolo il 31/07/1995,OR - 709999 - Altri  atti amministrativi,SILVESTRI VINCENZO sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,11/10/1995,,,,,,,,,
1995,347,347/1995 iscritto al ruolo il 31/07/1995,OR - 101003 - Opposizione  di terzo ex  artt. 404 e ss. c.p.c.,VITI LUCIANO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,5/12/1995,628/1996 pubblicata il 29/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,348,348/1995  iscritto al ruolo il 01/08/1995,OR - 101003 - Opposizione di terzo ex artt. 404  e ss. c.p.c.,GURRISI SALVATORE  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,349,349/1995 iscritto al ruolo  il 02/08/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non rientranti nelle  altre materie,UGONA ALBERTO sezione: 7 aula: 1 - A14,"Euro 0,00",PROCEDIMENTO  DEFINITO,9/11/1995,268/1995 pubblicata il 15/11/1995,Sentenza di merito/Rigetto,,,,,,,
1995,350,350/1995 iscritto  al ruolo il 02/08/1995,CO - 710001 - Istanza di Conciliazione,MONASTRA  VARRICA31122015  VINCENZO sezione: 2 aula: 1,"Euro 0,00",CONCILIATO,20/09/1995,,,,,,,,,
1995,351,351/1995 iscritto al ruolo  il 02/08/1995,CO - 710001 - Istanza di  Conciliazione,TORCHIO CARLO sezione: 7 aula: 3 - A26,"Euro  0,00",CONCILIATO,18/10/1995,,,,,,,,,
1995,352,352/1995  iscritto al ruolo  il 02/08/1995,IP - 012001 - Accertamento tecnico preventivo / Prova testimoniale,MATASSI MARIO sezione: 7 aula: -,"Euro  0,00",DEFINITO,9/10/1995,,,,,,,,,
1995,353,353/1995 iscritto al ruolo il 02/08/1995,OR - 101003 - Opposizione di terzo ex artt. 404  e ss. c.p.c.,SACERDOTE FRANCA sezione: 7 aula: 3 - A25,"Euro 0,00",CANCELLATO,27/10/1995,,,,,,,,,
1995,354,354/1995  iscritto al ruolo il 03/08/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non  rientranti nelle  altre  materie,RIGAZZI ERNESTO  sezione: 7 aula: 3 - A20,"Euro  0,00",PROCEDIMENTO DEFINITO,25/09/1995,,,,,,,,,
1995,355,355/1995 iscritto al ruolo il 03/08/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace  in materia di risarcimento danno,FALCO  ELIANA sezione: 7 aula: 3 - A21,"Euro  0,00",PROCEDIMENTO  DEFINITO,9/10/1995,,,,,,,,,
1995,356,356/1995 iscritto al  ruolo il 03/08/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti  nelle altre materie,REGARD ELENA  sezione: 7 aula: 3 - A22,"Euro 0,00",CANCELLATO,25/09/1995,,,,,,,,,
1995,357,357/1995 iscritto al ruolo il 03/08/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti nelle altre  materie,PICCHINI VIRGINIA  sezione: 7 aula: 1 - D6,"Euro 0,00",INTERROTTO,27/09/1995,,,,,,,,,
1995,358,358/1995 iscritto al ruolo il 03/08/1995,CO - 710001 - Istanza  di Conciliazione,PESCAROLO LAURA sezione: 7 aula: -,"Euro 0,00",CONCILIATO,25/10/1995,,,,,,,,,
1995,359,359/1995 iscritto al ruolo il 03/08/1995,OR - 709999 - Altri atti amministrativi,TASSONE RAFFAELE sezione: 1 aula: 2 - B12,"Euro  0,00",PROCEDIMENTO  DEFINITO,10/10/1995,,,,,,,,,
1995,360,360/1995 iscritto  al  ruolo  il 03/08/1995,OR - 101003 - Opposizione di terzo ex artt. 404 e  ss.  c.p.c.,PATRIARCA GABRIELLA sezione: 7,"Euro 0,00",PROCEDIMENTO DEFINITO,9/11/1995,,,,,,,,,
1995,361,361/1995 iscritto al ruolo il 04/08/1995,OR - 145009 - Azioni di  competenza  del Giudice di  Pace in materia di risarcimento danno,MAGGIO COSIMO sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,14/11/1995,1473/1996 pubblicata il 05/07/1996,Sentenza di merito/Rigetto,,,,,,,
1995,362,362/1995 iscritto al ruolo il 04/08/1995,OR - 145009 - Azioni  di competenza del Giudice di  Pace  in materia di risarcimento danno,MANUGUERRA GIACOMO  sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,6/11/1996,,,,,,,,,
1995,363,363/1995 iscritto al ruolo il 04/08/1995,OR - 709999 - Altri atti amministrativi,ARNEODO SEVERINA  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,7/11/1995,,,,,,,,,
1995,364,364/1995 iscritto al ruolo  il 04/08/1995,OR - 145009 - Azioni di competenza del Giudice di Pace  in materia di risarcimento  danno,MARTINOTTI PAOLO sezione: 4 aula: 2 - C11,"Euro 0,00",CANCELLATO,2/11/1995,,,,,,,,,
1995,365,365/1995 iscritto al  ruolo il 08/08/1995,OR - 145999 - Altre  ipotesi di responsabilita' Extracontr. non ricomprese nelle  altre materie (art. 2043),LUCA GIOVANNI  sezione: 6 aula: -,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,366,366/1995 iscritto  al  ruolo il 09/08/1995,OR - 709999 - Altri atti amministrativi,VITALE GIOVAMBATTISTA sezione: 1 aula: 2 - B17,"Euro 0,00",PROCEDIMENTO DEFINITO,6/11/1995,,,,,,,,,
1995,367,367/1995 iscritto al ruolo  il 09/08/1995,OR - 709999 - Altri atti amministrativi,AMENDOLA  ENRICO  sezione: 1 aula: 2 - B10,"Euro  0,00",PROCEDIMENTO DEFINITO,3/10/1995,,,,,,,,,
1995,368,368/1995 iscritto al  ruolo  il 09/08/1995,CO - 710001 - Istanza di  Conciliazione,ANTRO ANDREA MARIA sezione: 6 aula: -,"Euro 0,00",CONCILIATO,2/10/1995,,,,,,,,,
1995,369,369/1995 iscritto al  ruolo il 10/08/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace in materia di risarcimento danno,MASSACESI FRANCO  sezione: 4 aula: 2 - C13,"Euro  0,00",CANCELLATO,30/10/1995,,,,,,,,,
1995,370,370/1995 iscritto al ruolo  il 12/08/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti  nelle altre materie,PESCAROLO  LAURA  sezione: 7 aula: -,"Euro  0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,371,371/1995 iscritto  al ruolo il 18/08/1995,OR - 709999 - Altri atti amministrativi,BONELLI MATELDA sezione: 1 aula: 2 - B10,"Euro 0,00",CANCELLATO,13/12/1995,,,,,,,,,
1995,372,372/1995  iscritto al ruolo  il 18/08/1995,OR - 709999 - Altri atti  amministrativi,BRACCO GIOVANNI sezione: 2 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,8/11/1995,,,,,,,,,
1995,373,373/1995 iscritto al ruolo il 18/08/1995,OR - 709999 - Altri  atti amministrativi,CATALDI  MARIANGELA sezione: 1 aula: 2 - B11,"Euro  0,00",PROCEDIMENTO DEFINITO,3/11/1995,,,,,,,,,
1995,374,374/1995  iscritto al ruolo  il 22/08/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle  altre materie,PATRIARCA GABRIELLA sezione: 7,"Euro 0,00",CANCELLATO,26/10/1995,,,,,,,,,
1995,375,375/1995 iscritto al ruolo il 25/08/1995,OR - 145999 - Altre ipotesi di  responsabilita' Extracontr.  non ricomprese nelle altre materie (art.  2043),PALESTINI ANNA  MARIA  sezione: 5 aula: 1 - C6,"Euro 0,00",CANCELLATO,18/12/1995,,,,,,,,,
1995,376,376/1995  iscritto  al  ruolo  il 29/08/1995,OR - 145009 - Azioni di  competenza  del Giudice di Pace in materia di risarcimento danno,MOLLO  FRANCESCO sezione: 4 aula: 1 - D9,"Euro  0,00",CANCELLATO,27/10/1995,,,,,,,,,
1995,377,377/1995 iscritto al ruolo il 30/08/1995,OR - 145999 - Altre ipotesi  di responsabilita' Extracontr. non ricomprese  nelle altre materie (art. 2043),BERTINI ODDO  PIERO sezione: 7 aula: 3 - A25,"Euro 0,00",PROCEDIMENTO DEFINITO,9/10/1995,128/1995 pubblicata il 24/10/1995,Sentenza di merito/Rigetto,,,,,,,
1995,378,378/1995 iscritto al ruolo il 30/08/1995,OR - 145009 - Azioni di competenza  del Giudice di Pace in materia di  risarcimento danno,MONDINO PIER ODDONE sezione: 4 aula: 2 - C10,"Euro 0,00",PROCEDIMENTO  DEFINITO,7/11/1995,,,,,,,,,
1995,379,379/1995  iscritto  al ruolo il 31/08/1995,OR - 130099 - Rapporti condominiali,BIGLIERI  ALDO sezione: 2 aula: 1 - B1,"Euro  0,00",CANCELLATO,31/10/1995,,,,,,,,,
1995,380,380/1995 iscritto al ruolo il 31/08/1995,OR - 145009 - Azioni di  competenza del Giudice  di  Pace  in materia di  risarcimento danno,MONTALTO  UGO LUIGI sezione: 4 aula: -,"Euro 0,00",CANCELLATO,17/10/1995,,,,,,,,,
1995,381,381/1995  iscritto al  ruolo il 04/09/1995,OR - 130099 - Rapporti condominiali,BRUNO MARIO sezione: 2 aula: 1 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,13/10/1995,,,,,,,,,
1995,382,382/1995  iscritto  al ruolo  il 05/09/1995,OR - 145999 - Altre ipotesi di responsabilita' Extracontr. non  ricomprese  nelle altre materie (art. 2043),PAONE PIETRO sezione: 7 aula: 3 - A20,"Euro 0,00",CANCELLATO,19/09/1995,,,,,,,,,
1995,383,383/1995 iscritto al ruolo  il 05/09/1995,OR - 101003 - Opposizione  di  terzo ex  artt. 404 e ss. c.p.c.,PALASCIANO  NORBERTO sezione: 7 aula: -,"Euro 0,00",CANCELLATO,11/12/1995,,,,,,,,,
1995,384,384/1995 iscritto  al ruolo  il 05/09/1995,OR - 145009 - Azioni di  competenza del Giudice di Pace in  materia di risarcimento danno,PEYRON GIUSEPPE  sezione: 5 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,13/11/1995,,,,,,,,,
1995,385,385/1995  iscritto al ruolo  il 05/09/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti nelle altre  materie,NEGRI  RITA sezione: 7 aula: 3 - A22,"Euro 0,00",PROCEDIMENTO  DEFINITO,4/12/1995,2509/1997 pubblicata il 10/10/1997,Sentenza di merito/Accoglimento,,,,,,,
1995,386,386/1995 iscritto al ruolo  il 06/09/1995,CO - 710001 - Istanza  di Conciliazione,BUFFA DI  PERRERO  AUGUSTO sezione: 2 aula: 1 - B1,"Euro  0,00",CONCILIATO,20/10/1995,,,,,,,,,
1995,387,387/1995  iscritto al ruolo il 06/09/1995,CO - 710001 - Istanza di Conciliazione,BUFFA DI PERRERO AUGUSTO sezione: 2 aula: 1 - B1,"Euro  0,00",CONCILIATO,20/10/1995,,,,,,,,,
1995,388,388/1995  iscritto al ruolo il 07/09/1995,OR - 145009 - Azioni di competenza del  Giudice  di Pace in materia  di risarcimento  danno,NASI OMEGNA ROBERTO  sezione: 4 aula: -,"Euro 0,00",CANCELLATO,24/10/1995,,,,,,,,,
1995,389,389/1995 iscritto al ruolo  il 07/09/1995,OR - 145009 - Azioni di competenza del  Giudice di  Pace in materia di  risarcimento danno,NICASTRO  GIUSEPPE  sezione: 4 aula: 2 - C16,"Euro 0,00",CANCELLATO,30/10/1995,,,,,,,,,
1995,390,390/1995  iscritto  al ruolo il 07/09/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti nelle altre  materie,CORTESE GIORGIO sezione: 6 aula: 2 - D12,"Euro 0,00",PROCEDIMENTO DEFINITO,27/09/1995,,,,,,,,,
1995,391,391/1995  iscritto al ruolo il 07/09/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non  rientranti nelle altre materie,GURRISI SALVATORE sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,27/09/1995,,,,,,,,,
1995,392,392/1995 iscritto al ruolo il 07/09/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre  materie,DE TOMA MAGDA sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO  DEFINITO,22/09/1995,,,,,,,,,
1995,393,393/1995 iscritto al ruolo il 07/09/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni non rientranti  nelle  altre materie,GALLI ALESSANDRA  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,26/09/1995,,,,,,,,,
1995,394,394/1995  iscritto al  ruolo il 08/09/1995,OR - 145009 - Azioni  di  competenza del Giudice di Pace in materia  di risarcimento danno,GRENCI  SALVATORE sezione: 4 aula: 2 - C10,"Euro 0,00",PROCEDIMENTO DEFINITO,15/11/1995,397/1996 pubblicata il 05/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,395,395/1995 iscritto al ruolo  il 08/09/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni  non rientranti  nelle  altre materie,CORSI FRANCO sezione: 6 aula: 2 - A14,"Euro 0,00",PROCEDIMENTO  DEFINITO,25/09/1995,,,,,,,,,
1995,396,396/1995 iscritto  al ruolo  il 08/09/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non  rientranti nelle altre materie,CORSI ENRICO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,26/09/1995,,,,,,,,,
1995,397,397/1995  iscritto  al ruolo  il 08/09/1995,OR - 140999 - Altri contratti  tipici  ed  obbligazioni  non  rientranti nelle altre materie,CONSOLI GAETANO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,25/09/1995,,,,,,,,,
1995,398,398/1995 iscritto al ruolo il 08/09/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti  nelle altre materie,CASSIANI  INGONI FRANCO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,22/09/1995,,,,,,,,,
1995,399,399/1995 iscritto al ruolo il 08/09/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni non rientranti  nelle altre materie,CASSIANI  INGONI FRANCO sezione: 6 aula: -,"Euro  0,00",CANCELLATO,22/09/1995,,,,,,,,,
1995,400,400/1995 iscritto al ruolo il 08/09/1995,OR - 140999 - Altri  contratti  tipici ed  obbligazioni non rientranti  nelle  altre materie,CALIGARIS LUIGI sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO DEFINITO,20/09/1995,,,,,,,,,
1995,401,401/1995  iscritto  al  ruolo il 08/09/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti  nelle altre materie,BOUVET MICHELE sezione: 6 aula: -,"Euro 0,00",CANCELLATO,16/10/1995,,,,,,,,,
1995,402,402/1995 iscritto  al ruolo il 08/09/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre materie,BOCCALATTE  MARZIANO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,25/09/1995,,,,,,,,,
1995,403,403/1995 iscritto al ruolo il 08/09/1995,OR - 130099 - Rapporti condominiali,CASSOTTA ALESSANDRO sezione: 2 aula: 1 - B5,"Euro  0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,404,404/1995 iscritto al  ruolo il 09/09/1995,OR - 145009 - Azioni di  competenza  del Giudice di  Pace in materia  di risarcimento danno,INDINO  VITO sezione: 4,"Euro 0,00",CANCELLATO,25/09/1995,,,,,,,,,
1995,405,405/1995 iscritto al ruolo il 11/09/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle altre materie,BATTAGLIA ROSA sezione: 6 aula: 2 - D13,"Euro 0,00",CANCELLATO,20/09/1995,,,,,,,,,
1995,406,406/1995 iscritto  al  ruolo  il 11/09/1995,OR - 140999 - Altri contratti  tipici ed  obbligazioni non rientranti nelle altre  materie,MACCARIO MARIA  GIOVANNA  sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,10/10/1995,,,,,,,,,
1995,407,407/1995  iscritto al ruolo il 11/09/1995,OR - 145009 - Azioni di  competenza del Giudice di Pace  in  materia  di risarcimento danno,MANUGUERRA GIACOMO  sezione: 4 aula: -,"Euro 0,00",CANCELLATO,30/10/1995,,,,,,,,,
1995,408,408/1995  iscritto  al ruolo il 11/09/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in  materia  di  risarcimento  danno,FANTINI FRANCO sezione: 1 aula: 2 - B13,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,409,409/1995 iscritto  al ruolo il 11/09/1995,OR - 145009 - Azioni di competenza  del Giudice di  Pace in materia di  risarcimento danno,LANFOSSI CARLO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,410,410/1995 iscritto  al ruolo  il 11/09/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre  materie,MACIS  IGNAZIO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,18/10/1995,,,,,,,,,
1995,411,411/1995 iscritto al ruolo  il 11/09/1995,CO - 710001 - Istanza di Conciliazione,MONTE MARIA ANTONIETTA  sezione: 2 aula: 1 - B5,"Euro 0,00",CONCILIATO,10/11/1995,,,,,,,,,
1995,412,412/1995 iscritto  al  ruolo il 11/09/1995,OR - 145999 - Altre  ipotesi di responsabilita' Extracontr. non  ricomprese nelle altre materie (art. 2043),MORBILLI PAOLA sezione: 7 aula: 3 - A21 BIS,"Euro 0,00",PROCEDIMENTO DEFINITO,17/10/1995,436/1995 pubblicata il 11/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,413,413/1995 iscritto al ruolo  il 11/09/1995,OR - 145009 - Azioni  di competenza del Giudice  di Pace in materia di risarcimento danno,MAGGIO  COSIMO sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,7/11/1995,1125/1996 pubblicata il 29/05/1996,Sentenza di merito/Accoglimento,,,,,,,
1995,414,414/1995  iscritto al ruolo  il 11/09/1995,CO - 710001 - Istanza  di Conciliazione,NAY RENATO  sezione: 2 aula: -,"Euro  0,00",CONCILIATO,4/12/1995,,,,,,,,,
1995,415,415/1995 iscritto  al  ruolo il 12/09/1995,OR - 145009 - Azioni di competenza  del  Giudice di Pace in materia di risarcimento danno,MARTINOTTI PAOLO sezione: 4 aula: 2 - C11,"Euro 0,00",PROCEDIMENTO DEFINITO,5/10/1995,413/1995 pubblicata il 06/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,416,416/1995 iscritto al ruolo il 12/09/1995,OR - 101003 - Opposizione  di terzo ex  artt.  404 e ss. c.p.c.,LUCA GIOVANNI sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,6/12/1995,,,,,,,,,
1995,417,417/1995 iscritto  al ruolo il 12/09/1995,OR - 145009 - Azioni di competenza  del Giudice  di Pace in materia di  risarcimento danno,MASSACESI FRANCO sezione: 4 aula: 2 - C13,"Euro 0,00",PROCEDIMENTO DEFINITO,2/10/1995,902/1996 pubblicata il 07/05/1996,Sentenza di merito/Rigetto,,,,,,,
1995,418,418/1995  iscritto al ruolo  il 12/09/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti nelle  altre materie,BARALIS  GIUSTO sezione: 2 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/10/1995,,,,,,,,,
1995,419,419/1995 iscritto al ruolo  il 13/09/1995,CO - 710001 - Istanza di Conciliazione,PICCHINI VIRGINIA sezione: 7 aula: 1 - D6,"Euro 0,00",CONCILIATO,4/10/1995,,,,,,,,,
1995,420,420/1995 iscritto al ruolo il 13/09/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento danno,BALDONI  MARIO sezione: 3 aula: 3 - C27,"Euro 0,00",CANCELLATO,21/11/1995,,,,,,,,,
1995,421,421/1995 iscritto al ruolo il 14/09/1995,OR - 101003 - Opposizione di terzo ex artt. 404 e ss. c.p.c.,REGARD ELENA sezione: 7 aula: 3 - A22,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/12/1995,,,,,,,,,
1995,422,422/1995 iscritto al ruolo il 14/09/1995,OR - 145009 - Azioni di  competenza del  Giudice  di Pace in materia di risarcimento danno,MOLLO FRANCESCO sezione: 4 aula: 1 - D9,"Euro 0,00",PROCEDIMENTO DEFINITO,22/09/1995,497/1996 pubblicata il 19/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,423,423/1995 iscritto al ruolo il 14/09/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non  rientranti  nelle altre materie,RIGAZZI ERNESTO sezione: 7 aula: 3 - A20,"Euro 0,00",CANCELLATO,2/10/1995,,,,,,,,,
1995,424,424/1995 iscritto al ruolo  il 14/09/1995,OR - 140999 - Altri contratti  tipici ed  obbligazioni non rientranti nelle altre materie,SACERDOTE  FRANCA sezione: 7 aula: 3 - A25,"Euro 0,00",PROCEDIMENTO DEFINITO,20/10/1995,,,,,,,,,
1995,425,425/1995  iscritto al ruolo il 14/09/1995,OR - 145009 - Azioni di competenza  del Giudice di  Pace in  materia  di risarcimento danno,MONDINO  PIER ODDONE  sezione: 4 aula: 2 - C10,"Euro 0,00",CANCELLATO,17/10/1995,,,,,,,,,
1995,426,426/1995  iscritto al ruolo  il 14/09/1995,OR - 145999 - Altre ipotesi  di  responsabilita' Extracontr. non ricomprese nelle altre materie  (art. 2043),TORCHIO CARLO  sezione: 7 aula: 3 - A26,"Euro 0,00",PROCEDIMENTO DEFINITO,15/11/1995,,,,,,,,,
1995,427,427/1995 iscritto al ruolo  il 14/09/1995,OR - 145999 - Altre  ipotesi di  responsabilita' Extracontr. non ricomprese nelle altre  materie (art. 2043),UGONA ALBERTO sezione: 7 aula: 1 - A14,"Euro 0,00",PROCEDIMENTO  DEFINITO,16/11/1995,,,,,,,,,
1995,428,428/1995 iscritto al  ruolo il 14/09/1995,OR - 145009 - Azioni di competenza  del Giudice di  Pace  in materia di risarcimento danno,MONTALTO UGO LUIGI sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,14/11/1995,,,,,,,,,
1995,429,429/1995  iscritto  al ruolo il 14/09/1995,OR - 145009 - Azioni di competenza  del Giudice di  Pace in materia di  risarcimento danno,BONACCORSI  ELEONORA sezione: 3 aula: 1 - C7,"Euro  0,00",CANCELLATO,20/11/1995,,,,,,,,,
1995,430,430/1995 iscritto al ruolo il 14/09/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,BOUVET MICHELE sezione: 6 aula: -,"Euro 0,00",CANCELLATO,16/10/1995,,,,,,,,,
1995,431,431/1995 iscritto al  ruolo il 14/09/1995,OR - 140999 - Altri  contratti tipici ed  obbligazioni non rientranti nelle  altre  materie,BOCCALATTE MARZIANO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,25/09/1995,,,,,,,,,
1995,432,432/1995 iscritto  al  ruolo  il 14/09/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti  nelle  altre materie,BATTAGLIA ROSA  sezione: 6 aula: 2 - D13,"Euro 0,00",PROCEDIMENTO  DEFINITO,27/09/1995,,,,,,,,,
1995,433,433/1995 iscritto al  ruolo  il 14/09/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti nelle altre materie,ARNEODO  SEVERINA sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,26/09/1995,,,,,,,,,
